Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 182 , 22596419 , 91 , 2515968000 , 0 , 0 , 182 , 9225216000 , 7887 , 72686592 , 91000 , 838656000 , 2428 , 22376448 , 209664000 , 0 , inf,../recordings/acmmm2011/./1920x1200/document.mov,182798336,678234112,861032448,22376448,22376448,31919104,646315008,678234112,22376448,22376448,623938560,22376448,646315008,22376448,22376448,22376448,0,22376448,22376448,0
240 , 292 , 108303166 , 146 , 4036608000 , 0 , 0 , 292 , 14800896000 , 24260 , 223580160 , 146000 , 1345536000 , 11673 , 107578368 , 336384000 , 0 , inf,../recordings/acmmm2011/./1920x1200/email.mov,458741760,994372608,1453114368,107578368,107578368,67091456,927281152,994372608,107578368,107578368,817855488,109425664,927281152,107578368,107578368,109425664,0,109425664,107578368,0
240 , 318 , 212704311 , 159 , 4396032000 , 0 , 0 , 318 , 16118784000 , 26757 , 246592512 , 159000 , 1465344000 , 22980 , 211783680 , 366336000 , 0 , inf,../recordings/acmmm2011/./1920x1200/digg.mov,624687104,1052440576,1677127680,211783680,211783680,64455680,987984896,1052440576,211783680,211783680,774605824,213379072,987984896,211783680,211783680,213379072,0,213379072,211783680,0
240 , 410 , 196555877 , 205 , 5667840000 , 0 , 0 , 410 , 20782080000 , 24441 , 225248256 , 205000 , 1889280000 , 21236 , 195710976 , 472320000 , 0 , inf,../recordings/acmmm2011/./1920x1200/desktop.mov,839684096,1245306880,2084990976,195710976,195710976,73371648,1171935232,1245306880,195710976,195710976,973122560,198812672,1171935232,195710976,195710976,198812672,0,198812672,195710976,0
240 , 64 , 19908760 , 32 , 884736000 , 0 , 0 , 64 , 3244032000 , 8217 , 75727872 , 32000 , 294912000 , 2136 , 19685376 , 73728000 , 0 , inf,../recordings/acmmm2011/./1920x1200/presentation.mov,209153024,105444352,314597376,19685376,19685376,6841344,98603008,105444352,19685376,19685376,78917632,19685376,98603008,19685376,19685376,19685376,0,19685376,19685376,0
240 , 340 , 124166506 , 170 , 4700160000 , 0 , 0 , 340 , 17233920000 , 17339 , 159796224 , 170000 , 1566720000 , 13410 , 123586560 , 391680000 , 0 , inf,../recordings/acmmm2011/./1920x1200/flickr.mov,913403904,776902656,1690306560,123586560,123586560,64973824,711928832,776902656,123586560,123586560,582699008,129229824,711928832,123586560,123586560,129229824,0,129229824,123586560,0
240 , 310 , 254508739 , 155 , 4285440000 , 0 , 0 , 310 , 15713280000 , 68352 , 629932032 , 155000 , 1428480000 , 27402 , 252536832 , 357120000 , 0 , inf,../recordings/acmmm2011/./1920x1200/maps.mov,331965440,1349051392,1681016832,252536832,252536832,43932672,1305118720,1349051392,252536832,252536832,1050314752,254803968,1305118720,252536832,252536832,254803968,0,254803968,252536832,0
240 , 280 , 75349252 , 140 , 3870720000 , 0 , 0 , 280 , 14192640000 , 15006 , 138295296 , 140000 , 1290240000 , 8126 , 74889216 , 322560000 , 0 , inf,../recordings/acmmm2011/./1920x1200/xcode.mov,573005824,792123392,1365129216,74889216,74889216,106504192,685619200,792123392,74889216,74889216,607068160,78551040,685619200,74889216,74889216,78551040,0,78551040,74889216,0
240 , 412 , 317902162 , 206 , 5695488000 , 0 , 0 , 412 , 20883456000 , 43970 , 405227520 , 206000 , 1898496000 , 34335 , 316431360 , 474624000 , 0 , inf,../recordings/acmmm2011/./1920x1200/npr.mov,481222656,1733704704,2214927360,316431360,316431360,119960576,1613744128,1733704704,316431360,316431360,1295288320,318455808,1613744128,316431360,316431360,318455808,0,318455808,316431360,0
240 , 298 , 168769489 , 149 , 4119552000 , 0 , 0 , 298 , 15105024000 , 27520 , 253624320 , 149000 , 1373184000 , 18217 , 167887872 , 343296000 , 0 , inf,../recordings/acmmm2011/./1920x1200/slideshow.mov,520275968,1020795904,1541071872,167887872,167887872,49865728,970930176,1020795904,167887872,167887872,779410432,191519744,970930176,167887872,167887872,191519744,0,191519744,167887872,0
240 , 208 , 10304128 , 104 , 1617408000 , 0 , 0 , 208 , 5930496000 , 5791 , 30020544 , 104000 , 539136000 , 1956 , 10139904 , 134784000 , 0 , inf,../recordings/acmmm2011/./1440x900/document.mov,310604224,418383680,549275904,10139904,10139904,58496320,359887360,418383680,10139904,10139904,349747456,10139904,359887360,10139904,10139904,10139904,0,10139904,10139904,0
240 , 316 , 108906874 , 158 , 2457216000 , 0 , 0 , 316 , 9009792000 , 24299 , 125966016 , 158000 , 819072000 , 20847 , 108070848 , 204768000 , 0 , inf,../recordings/acmmm2011/./1440x900/digg.mov,630248960,569917888,927142848,108070848,108070848,22847232,547070656,569917888,108070848,108070848,438684608,108386048,547070656,108070848,108070848,108386048,0,108386048,108070848,0
240 , 406 , 100187395 , 203 , 3157056000 , 0 , 0 , 406 , 11575872000 , 22294 , 115572096 , 203000 , 1052352000 , 19178 , 99418752 , 263088000 , 0 , inf,../recordings/acmmm2011/./1440x900/desktop.mov,834129280,668425472,1151770752,99418752,99418752,35457024,632968448,668425472,99418752,99418752,533348096,99620352,632968448,99418752,99418752,99620352,0,99620352,99418752,0
240 , 280 , 48398668 , 140 , 2177280000 , 0 , 0 , 280 , 7983360000 , 21681 , 112394304 , 140000 , 725760000 , 9214 , 47765376 , 181440000 , 0 , inf,../recordings/acmmm2011/./1440x900/email.mov,491623744,523821632,773525376,47765376,47765376,35867840,487953792,523821632,47765376,47765376,440103424,47850368,487953792,47765376,47765376,47850368,0,47850368,47765376,0
240 , 466 , 610866541 , 233 , 6441984000 , 0 , 0 , 466 , 23620608000 , 71378 , 657819648 , 233000 , 2147328000 , 66011 , 608357376 , 536832000 , 0 , inf,../recordings/acmmm2011/./1920x1200/youtube.mov,893809664,1861875712,2755685376,608357376,608357376,97572864,1764302848,1861875712,608357376,608357376,1154637824,609665024,1764302848,608357376,608357376,609665024,0,609665024,608357376,0
240 , 66 , 11248989 , 33 , 513216000 , 0 , 0 , 66 , 1881792000 , 7756 , 40207104 , 33000 , 171072000 , 2129 , 11036736 , 42768000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,177641408,61491328,182108736,11036736,11036736,3214656,58276672,61491328,11036736,11036736,47239936,11036736,58276672,11036736,11036736,11036736,0,11036736,11036736,0
240 , 342 , 64896207 , 171 , 2659392000 , 0 , 0 , 342 , 9751104000 , 16040 , 83151360 , 171000 , 886464000 , 12415 , 64359360 , 221616000 , 0 , inf,../recordings/acmmm2011/./1440x900/flickr.mov,818297472,428013888,950823360,64359360,64359360,23156480,404857408,428013888,64359360,64359360,338945344,65912064,404857408,64359360,64359360,65912064,0,65912064,64359360,0
240 , 306 , 124827117 , 153 , 2379456000 , 0 , 0 , 306 , 8724672000 , 51569 , 267333696 , 153000 , 793152000 , 23785 , 123301440 , 198288000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,475999296,704838144,916453440,123301440,123301440,19480384,685357760,704838144,123301440,123301440,561195904,124161856,685357760,123301440,123301440,124161856,0,124161856,123301440,0
240 , 282 , 82543389 , 141 , 2192832000 , 0 , 0 , 282 , 8040384000 , 21539 , 111658176 , 141000 , 730944000 , 15786 , 81834624 , 182736000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,530699392,525727232,812778624,81834624,81834624,36305664,489421568,525727232,81834624,81834624,396369408,93052160,489421568,81834624,81834624,93052160,0,93052160,81834624,0
240 , 412 , 133462474 , 206 , 3203712000 , 0 , 0 , 412 , 11746944000 , 40257 , 208692288 , 206000 , 1067904000 , 25499 , 132186816 , 266976000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,655083712,900975104,1200090816,132186816,132186816,68271104,832704000,900975104,132186816,132186816,699784704,132919296,832704000,132186816,132186816,132919296,0,132919296,132186816,0
240 , 296 , 42469028 , 148 , 2301696000 , 0 , 0 , 296 , 8439552000 , 15788 , 81844992 , 148000 , 767232000 , 8100 , 41990400 , 191808000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,606086592,458879808,809222400,41990400,41990400,55047936,403831872,458879808,41990400,41990400,361791296,42040576,403831872,41990400,41990400,42040576,0,42040576,41990400,0
240 , 194 , 6683369 , 97 , 670464000 , 0 , 0 , 194 , 2458368000 , 5696 , 13123584 , 97000 , 223488000 , 2826 , 6511104 , 55872000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,128216320,176278784,229999104,6511104,6511104,26509056,149769728,176278784,6511104,6511104,143258624,6511104,149769728,6511104,6511104,6511104,0,6511104,6511104,0
240 , 370 , 37606993 , 185 , 1278720000 , 0 , 0 , 370 , 4688640000 , 18388 , 42365952 , 185000 , 426240000 , 16046 , 36969984 , 106560000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,347061760,258228224,463209984,36969984,36969984,9426944,248801280,258228224,36969984,36969984,211831296,36969984,248801280,36969984,36969984,36969984,0,36969984,36969984,0
240 , 286 , 41928631 , 143 , 988416000 , 0 , 0 , 286 , 3624192000 , 21119 , 48658176 , 143000 , 329472000 , 17884 , 41204736 , 82368000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,264464896,216035840,370676736,41204736,41204736,8638976,207396864,216035840,41204736,41204736,166194432,41202432,207396864,41204736,41200128,41202432,0,41202432,41200128,0
240 , 460 , 336155686 , 230 , 3576960000 , 0 , 0 , 460 , 13115520000 , 69786 , 361770624 , 230000 , 1192320000 , 64372 , 333704448 , 298080000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,898852608,1024611840,1526024448,333704448,333704448,49723136,974888704,1024611840,333704448,333704448,640824128,334064576,974888704,333704448,333704448,334064576,0,334064576,333704448,0
240 , 276 , 21072198 , 138 , 953856000 , 0 , 0 , 276 , 3497472000 , 15104 , 34799616 , 138000 , 317952000 , 8941 , 20600064 , 79488000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,227346688,217189376,338552064,20600064,20600064,10020096,207169280,217189376,20600064,20600064,186569216,20600064,207169280,20600064,20600064,20600064,0,20600064,20600064,0
240 , 44 , 3901610 , 22 , 152064000 , 0 , 0 , 44 , 557568000 , 4581 , 10554624 , 22000 , 50688000 , 1637 , 3771648 , 12672000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,53731840,17623808,54459648,3771648,3771648,628480,16995328,17623808,3771648,3771648,13223680,3771648,16995328,3771648,3771648,3771648,0,3771648,3771648,0
240 , 292 , 42172678 , 146 , 1009152000 , 0 , 0 , 292 , 3700224000 , 28101 , 64744704 , 146000 , 336384000 , 17917 , 41280768 , 84096000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,209494784,280297984,377664768,41280768,41280768,8637952,271660032,280297984,41280768,41280768,230362880,41297152,271660032,41280768,41280768,41297152,0,41297152,41280768,0
240 , 328 , 25467676 , 164 , 1133568000 , 0 , 0 , 328 , 4156416000 , 14012 , 32283648 , 164000 , 377856000 , 10850 , 24998400 , 94464000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,360254976,168551424,402854400,24998400,24998400,5527552,163023872,168551424,24998400,24998400,137985536,25038336,163023872,24998400,24998400,25038336,0,25038336,24998400,0
240 , 234 , 31168029 , 117 , 808704000 , 0 , 0 , 234 , 2965248000 , 18416 , 42430464 , 117000 , 269568000 , 13266 , 30564864 , 67392000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,202837248,187151616,300132864,30564864,30564864,12035072,175116544,187151616,30564864,30564864,144551680,30564864,175116544,30564864,30564864,30564864,0,30564864,30564864,0
240 , 262 , 15117871 , 131 , 905472000 , 0 , 0 , 262 , 3320064000 , 10385 , 23927040 , 131000 , 301824000 , 6419 , 14789376 , 75456000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,259562240,157659136,316613376,14789376,14789376,7154176,150504960,157659136,14789376,14789376,135715584,14789376,150504960,14789376,14789376,14789376,0,14789376,14789376,0
240 , 400 , 61259224 , 200 , 1382400000 , 0 , 0 , 400 , 5068800000 , 34834 , 80257536 , 200000 , 460800000 , 26088 , 60106752 , 115200000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,301743872,372762880,520906752,60106752,60106752,22207744,350555136,372762880,60106752,60106752,290500096,60055040,350555136,60106752,60037888,60055040,0,60055040,60037888,0
240 , 460 , 145778782 , 230 , 1589760000 , 0 , 0 , 460 , 5829120000 , 67407 , 155305728 , 230000 , 529920000 , 62244 , 143410176 , 132480000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,415114240,434855936,673330176,143410176,143410176,16548096,418307840,434855936,143410176,143410176,274846976,143460864,418307840,143410176,143407104,143460864,0,143460864,143407104,0
