Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 8640000 , 1401771096 , 36739407 , 81592369152 , 0 , 0 , 36739647 , 527892627456 , 153621387 , 78654150144 , 36739407 , 27197456384 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/email.mov,1427644416,8192,1427652608,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1649092184 , 40682347 , 100353902592 , 0 , 0 , 40682587 , 584177227776 , 184536523 , 94482699776 , 40682347 , 33451300864 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/document.mov,3386521600,8192,3386529792,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1345956872 , 36676036 , 73142856960 , 0 , 0 , 36676276 , 502544090880 , 146644609 , 75082039808 , 36676036 , 24380952320 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/digg.mov,2906107648,8192,2906115840,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1124025536 , 32777160 , 57037551360 , 0 , 0 , 32777400 , 454228174080 , 118903192 , 60878434304 , 32777160 , 19012517120 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/desktop.mov,1832639744,8192,1832647936,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1091730920 , 33205793 , 52236620544 , 0 , 0 , 33206033 , 439825381632 , 114866365 , 58811578880 , 33205793 , 17412206848 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/flickr.mov,232329472,8192,232337664,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 673470288 , 25326646 , 37782067200 , 0 , 0 , 25326886 , 396461721600 , 62583786 , 32042898432 , 25326646 , 12594022400 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/presentation.mov,4004079616,8192,4004087808,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1426458696 , 38264450 , 72020506368 , 0 , 0 , 38264690 , 499177039104 , 156707337 , 80234156544 , 38264450 , 24006835456 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/npr.mov,2531990784,8192,2531998976,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1232332432 , 34504327 , 68009306880 , 0 , 0 , 34504567 , 487143440640 , 132441554 , 67810075648 , 34504327 , 22669768960 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/xcode.mov,1194924288,8192,1194932480,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 1379469024 , 39822272 , 62851481088 , 0 , 0 , 39822512 , 471669963264 , 150833628 , 77226817536 , 39822272 , 20950493696 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/slideshow.mov,3770616320,8192,3770624512,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 2380423464 , 61019159 , 135825979392 , 0 , 0 , 61019399 , 690593458176 , 275952933 , 141287901696 , 61019159 , 45275326464 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/maps.mov,2325645312,8192,2325653504,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 8640000 , 988329488 , 29847950 , 50181450240 , 0 , 0 , 29848190 , 433659870720 , 101941186 , 52193887232 , 29847950 , 16727150080 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/youtube.mov,3842240000,8192,3842248192,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 771252360 , 20858206 , 38383352064 , 0 , 0 , 20858446 , 274402536192 , 84202545 , 42742488320 , 20858206 , 12794450688 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/desktop.mov,4204507904,8192,4204516096,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 915322944 , 23203376 , 49020274560 , 0 , 0 , 23203616 , 306313303680 , 102211368 , 51971896320 , 23203376 , 16340091520 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/digg.mov,3455181440,8192,3455189632,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 930996712 , 23121588 , 52653972864 , 0 , 0 , 23121828 , 317214398592 , 104170589 , 52956164352 , 23121588 , 17551324288 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/email.mov,371446912,8192,371455104,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 1118699872 , 26288176 , 66633635712 , 0 , 0 , 26288416 , 359153387136 , 127633484 , 64984833792 , 26288176 , 22211211904 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/document.mov,736367232,8192,736375424,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 712519672 , 20277901 , 34146547584 , 0 , 0 , 20278141 , 261692122752 , 76860959 , 38991024640 , 20277901 , 11382182528 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/flickr.mov,2792239744,8192,2792247936,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 446353480 , 15620663 , 24725154432 , 0 , 0 , 15620903 , 233427943296 , 43590185 , 21920043520 , 15620663 , 8241718144 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,3946742656,8192,3946750848,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 980126280 , 24558173 , 50104629888 , 0 , 0 , 24558413 , 309566369664 , 110311785 , 56103435520 , 24558173 , 16701543296 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,3816633216,8192,3816641408,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 888663120 , 24530325 , 40156816512 , 0 , 0 , 24530565 , 279722929536 , 98878890 , 50247250688 , 24530325 , 13385605504 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,500695424,8192,500703616,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 1470265248 , 36190368 , 83348885376 , 0 , 0 , 36190608 , 409299136128 , 171579156 , 87451685120 , 36190368 , 27782961792 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,2013149824,8192,2013158016,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 400368832 , 10134989 , 20720779776 , 0 , 0 , 10135229 , 132941219328 , 44646104 , 22858805248 , 10134989 , 6906926592 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,2611951104,8192,2611959296,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 834680544 , 21881122 , 44412724992 , 0 , 0 , 21881362 , 292490654976 , 92131068 , 46772267264 , 21881122 , 14804241664 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,1919331584,8192,1919339776,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 663289648 , 18623079 , 32970647424 , 0 , 0 , 18623319 , 258164422272 , 70707206 , 35821758976 , 18623079 , 10990215808 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,2400273024,8192,2400281216,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 451302040 , 10883906 , 26571698688 , 0 , 0 , 10884146 , 150493976064 , 51012755 , 26118530560 , 10883906 , 8857232896 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,267290112,8192,267298304,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 340219104 , 9378851 , 17675549952 , 0 , 0 , 9379091 , 123805529856 , 37127388 , 19009222656 , 9378851 , 5891849984 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,1596874496,8192,1596882688,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 458196496 , 10788636 , 27957384960 , 0 , 0 , 10788876 , 154651034880 , 51874562 , 26559775744 , 10788636 , 9319128320 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,729185536,8192,729193728,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 548301424 , 12080493 , 34135474944 , 0 , 0 , 12080733 , 173185304832 , 63137678 , 32326491136 , 12080493 , 11378491648 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,2788548864,8192,2788557056,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 234966840 , 7518298 , 13942609920 , 0 , 0 , 7518538 , 112606709760 , 23970855 , 12273077760 , 7518298 , 4647536640 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,352561152,8192,352569344,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 699934880 , 16483470 , 42400512000 , 0 , 0 , 16483710 , 197980416000 , 82091860 , 42031032320 , 16483470 , 14133504000 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,1248593920,8192,1248602112,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 494989936 , 11783210 , 27737513472 , 0 , 0 , 11783450 , 153991420416 , 56473742 , 28914555904 , 11783210 , 9245837824 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,655895040,8192,655903232,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 458568968 , 12270005 , 21149012736 , 0 , 0 , 12270245 , 134225918208 , 51921121 , 26583613952 , 12270005 , 7049670912 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,2754695424,8192,2754703616,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 411007248 , 10116412 , 23057851392 , 0 , 0 , 10116652 , 139952434176 , 45975906 , 23539663872 , 10116412 , 7685950464 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,3390974976,8192,3390983168,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 333219352 , 8841758 , 17619540480 , 0 , 0 , 8841998 , 123637501440 , 36252419 , 18561238528 , 8841758 , 5873180160 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,1578204672,8192,1578212864,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
